sample_id,label,class_name,n_poles,n_zeros
4180,0,lowpass,8,8
4181,1,highpass,6,6
4182,2,bandpass,8,8
4183,3,bandstop,4,4
4184,4,allpass,2,2
4185,0,lowpass,6,6
4186,1,highpass,8,8
4187,2,bandpass,8,8
4188,3,bandstop,8,8
4189,4,allpass,6,6
4190,0,lowpass,8,8
4191,1,highpass,8,8
4192,2,bandpass,6,6
4193,3,bandstop,6,6
4194,4,allpass,2,2
4195,0,lowpass,2,2
4196,1,highpass,8,8
4197,2,bandpass,8,8
4198,3,bandstop,8,8
4199,4,allpass,2,2
4200,0,lowpass,4,4
4201,1,highpass,4,4
4202,2,bandpass,8,8
4203,3,bandstop,8,8
4204,4,allpass,2,2
4205,0,lowpass,2,2
4206,1,highpass,8,8
4207,2,bandpass,6,6
4208,3,bandstop,2,2
4209,4,allpass,2,2
4210,0,lowpass,4,4
4211,1,highpass,6,6
4212,2,bandpass,6,6
4213,3,bandstop,8,8
4214,4,allpass,2,2
4215,0,lowpass,6,6
4216,1,highpass,6,6
4217,2,bandpass,6,6
4218,3,bandstop,4,4
4219,4,allpass,8,8
4220,0,lowpass,2,2
4221,1,highpass,4,4
4222,2,bandpass,2,2
4223,3,bandstop,6,6
4224,4,allpass,8,8
4225,0,lowpass,6,6
4226,1,highpass,2,2
4227,2,bandpass,8,8
4228,3,bandstop,4,4
4229,4,allpass,2,2
4230,0,lowpass,2,2
4231,1,highpass,2,2
4232,2,bandpass,8,8
4233,3,bandstop,4,4
4234,4,allpass,2,2
4235,0,lowpass,2,2
4236,1,highpass,4,4
4237,2,bandpass,2,2
4238,3,bandstop,6,6
4239,4,allpass,4,4
4240,0,lowpass,2,2
4241,1,highpass,2,2
4242,2,bandpass,6,6
4243,3,bandstop,6,6
4244,4,allpass,2,2
4245,0,lowpass,2,2
4246,1,highpass,2,2
4247,2,bandpass,4,4
4248,3,bandstop,8,8
4249,4,allpass,4,4
4250,0,lowpass,6,6
4251,1,highpass,2,2
4252,2,bandpass,2,2
4253,3,bandstop,4,4
4254,4,allpass,4,4
4255,0,lowpass,8,8
4256,1,highpass,4,4
4257,2,bandpass,8,8
4258,3,bandstop,8,8
4259,4,allpass,6,6
4260,0,lowpass,8,8
4261,1,highpass,8,8
4262,2,bandpass,8,8
4263,3,bandstop,8,8
4264,4,allpass,2,2
4265,0,lowpass,8,8
4266,1,highpass,6,6
4267,2,bandpass,6,6
4268,3,bandstop,2,2
4269,4,allpass,2,2
4270,0,lowpass,2,2
4271,1,highpass,4,4
4272,2,bandpass,2,2
4273,3,bandstop,2,2
4274,4,allpass,4,4
4275,0,lowpass,6,6
4276,1,highpass,6,6
4277,2,bandpass,8,8
4278,3,bandstop,6,6
4279,4,allpass,6,6
4280,0,lowpass,8,8
4281,1,highpass,6,6
4282,2,bandpass,4,4
4283,3,bandstop,4,4
4284,4,allpass,2,2
4285,0,lowpass,8,8
4286,1,highpass,8,8
4287,2,bandpass,6,6
4288,3,bandstop,2,2
4289,4,allpass,4,4
4290,0,lowpass,8,8
4291,1,highpass,6,6
4292,2,bandpass,6,6
4293,3,bandstop,2,2
4294,4,allpass,8,8
4295,0,lowpass,4,4
4296,1,highpass,4,4
4297,2,bandpass,8,8
4298,3,bandstop,6,6
4299,4,allpass,6,6
4300,0,lowpass,2,2
4301,1,highpass,6,6
4302,2,bandpass,2,2
4303,3,bandstop,8,8
4304,4,allpass,2,2
4305,0,lowpass,2,2
4306,1,highpass,4,4
4307,2,bandpass,2,2
4308,3,bandstop,8,8
4309,4,allpass,6,6
4310,0,lowpass,8,8
4311,1,highpass,8,8
4312,2,bandpass,4,4
4313,3,bandstop,4,4
4314,4,allpass,4,4
4315,0,lowpass,2,2
4316,1,highpass,2,2
4317,2,bandpass,6,6
4318,3,bandstop,8,8
4319,4,allpass,8,8
4320,0,lowpass,4,4
4321,1,highpass,4,4
4322,2,bandpass,2,2
4323,3,bandstop,8,8
4324,4,allpass,4,4
4325,0,lowpass,4,4
4326,1,highpass,6,6
4327,2,bandpass,6,6
4328,3,bandstop,8,8
4329,4,allpass,4,4
4330,0,lowpass,8,8
4331,1,highpass,6,6
4332,2,bandpass,6,6
4333,3,bandstop,8,8
4334,4,allpass,8,8
4335,0,lowpass,6,6
4336,1,highpass,6,6
4337,2,bandpass,4,4
4338,3,bandstop,6,6
4339,4,allpass,2,2
4340,0,lowpass,6,6
4341,1,highpass,4,4
4342,2,bandpass,4,4
4343,3,bandstop,6,6
4344,4,allpass,6,6
4345,0,lowpass,8,8
4346,1,highpass,6,6
4347,2,bandpass,6,6
4348,3,bandstop,6,6
4349,4,allpass,8,8
4350,0,lowpass,2,2
4351,1,highpass,8,8
4352,2,bandpass,6,6
4353,3,bandstop,2,2
4354,4,allpass,2,2
4355,0,lowpass,2,2
4356,1,highpass,4,4
4357,2,bandpass,6,6
4358,3,bandstop,4,4
4359,4,allpass,4,4
4360,0,lowpass,4,4
4361,1,highpass,4,4
4362,2,bandpass,8,8
4363,3,bandstop,6,6
4364,4,allpass,6,6
4365,0,lowpass,2,2
4366,1,highpass,4,4
4367,2,bandpass,8,8
4368,3,bandstop,8,8
4369,4,allpass,6,6
4370,0,lowpass,6,6
4371,1,highpass,6,6
4372,2,bandpass,8,8
4373,3,bandstop,4,4
4374,4,allpass,4,4
4375,0,lowpass,4,4
4376,1,highpass,8,8
4377,2,bandpass,8,8
4378,3,bandstop,6,6
4379,4,allpass,8,8
4380,0,lowpass,4,4
4381,1,highpass,2,2
4382,2,bandpass,8,8
4383,3,bandstop,6,6
4384,4,allpass,8,8
4385,0,lowpass,2,2
4386,1,highpass,2,2
4387,2,bandpass,2,2
4388,3,bandstop,4,4
4389,4,allpass,4,4
4390,0,lowpass,2,2
4391,1,highpass,4,4
4392,2,bandpass,8,8
4393,3,bandstop,2,2
4394,4,allpass,4,4
4395,0,lowpass,8,8
4396,1,highpass,8,8
4397,2,bandpass,4,4
4398,3,bandstop,8,8
4399,4,allpass,4,4
4400,0,lowpass,4,4
4401,1,highpass,4,4
4402,2,bandpass,8,8
4403,3,bandstop,8,8
4404,4,allpass,2,2
4405,0,lowpass,8,8
4406,1,highpass,8,8
4407,2,bandpass,4,4
4408,3,bandstop,4,4
4409,4,allpass,2,2
4410,0,lowpass,8,8
4411,1,highpass,6,6
4412,2,bandpass,4,4
4413,3,bandstop,6,6
4414,4,allpass,6,6
4415,0,lowpass,6,6
4416,1,highpass,8,8
4417,2,bandpass,4,4
4418,3,bandstop,6,6
4419,4,allpass,2,2
4420,0,lowpass,6,6
4421,1,highpass,2,2
4422,2,bandpass,6,6
4423,3,bandstop,2,2
4424,4,allpass,8,8
4425,0,lowpass,4,4
4426,1,highpass,4,4
4427,2,bandpass,4,4
4428,3,bandstop,6,6
4429,4,allpass,4,4
4430,0,lowpass,4,4
4431,1,highpass,4,4
4432,2,bandpass,2,2
4433,3,bandstop,6,6
4434,4,allpass,6,6
4435,0,lowpass,2,2
4436,1,highpass,4,4
4437,2,bandpass,2,2
4438,3,bandstop,4,4
4439,4,allpass,4,4
4440,0,lowpass,8,8
4441,1,highpass,6,6
4442,2,bandpass,2,2
4443,3,bandstop,8,8
4444,4,allpass,6,6
4445,0,lowpass,6,6
4446,1,highpass,6,6
4447,2,bandpass,6,6
4448,3,bandstop,2,2
4449,4,allpass,6,6
4450,0,lowpass,4,4
4451,1,highpass,8,8
4452,2,bandpass,4,4
4453,3,bandstop,8,8
4454,4,allpass,4,4
4455,0,lowpass,2,2
4456,1,highpass,6,6
4457,2,bandpass,8,8
4458,3,bandstop,6,6
4459,4,allpass,6,6
4460,0,lowpass,2,2
4461,1,highpass,2,2
4462,2,bandpass,2,2
4463,3,bandstop,4,4
4464,4,allpass,2,2
4465,0,lowpass,4,4
4466,1,highpass,4,4
4467,2,bandpass,6,6
4468,3,bandstop,2,2
4469,4,allpass,2,2
4470,0,lowpass,4,4
4471,1,highpass,2,2
4472,2,bandpass,2,2
4473,3,bandstop,6,6
4474,4,allpass,8,8
4475,0,lowpass,8,8
4476,1,highpass,6,6
4477,2,bandpass,2,2
4478,3,bandstop,6,6
4479,4,allpass,2,2
4480,0,lowpass,4,4
4481,1,highpass,2,2
4482,2,bandpass,6,6
4483,3,bandstop,2,2
4484,4,allpass,2,2
4485,0,lowpass,6,6
4486,1,highpass,2,2
4487,2,bandpass,4,4
4488,3,bandstop,6,6
4489,4,allpass,4,4
4490,0,lowpass,4,4
4491,1,highpass,4,4
4492,2,bandpass,4,4
4493,3,bandstop,8,8
4494,4,allpass,8,8
4495,0,lowpass,2,2
4496,1,highpass,2,2
4497,2,bandpass,6,6
4498,3,bandstop,8,8
4499,4,allpass,6,6
4500,0,lowpass,2,2
4501,1,highpass,4,4
4502,2,bandpass,6,6
4503,3,bandstop,6,6
4504,4,allpass,4,4
4505,0,lowpass,4,4
4506,1,highpass,8,8
4507,2,bandpass,4,4
4508,3,bandstop,4,4
4509,4,allpass,4,4
4510,0,lowpass,6,6
4511,1,highpass,4,4
4512,2,bandpass,2,2
4513,3,bandstop,8,8
4514,4,allpass,4,4
4515,0,lowpass,8,8
4516,1,highpass,8,8
4517,2,bandpass,2,2
4518,3,bandstop,4,4
4519,4,allpass,8,8
4520,0,lowpass,4,4
4521,1,highpass,6,6
4522,2,bandpass,8,8
4523,3,bandstop,2,2
4524,4,allpass,8,8
4525,0,lowpass,8,8
4526,1,highpass,6,6
4527,2,bandpass,4,4
4528,3,bandstop,8,8
4529,4,allpass,8,8
4530,0,lowpass,2,2
4531,1,highpass,2,2
4532,2,bandpass,8,8
4533,3,bandstop,8,8
4534,4,allpass,2,2
4535,0,lowpass,6,6
4536,1,highpass,8,8
4537,2,bandpass,4,4
4538,3,bandstop,6,6
4539,4,allpass,6,6
4540,0,lowpass,4,4
4541,1,highpass,6,6
4542,2,bandpass,4,4
4543,3,bandstop,2,2
4544,4,allpass,8,8
4545,0,lowpass,4,4
4546,1,highpass,8,8
4547,2,bandpass,6,6
4548,3,bandstop,2,2
4549,4,allpass,8,8
4550,0,lowpass,8,8
4551,1,highpass,2,2
4552,2,bandpass,2,2
4553,3,bandstop,2,2
4554,4,allpass,4,4
4555,0,lowpass,2,2
4556,1,highpass,2,2
4557,2,bandpass,4,4
4558,3,bandstop,8,8
4559,4,allpass,6,6
4560,0,lowpass,4,4
4561,1,highpass,6,6
4562,2,bandpass,8,8
4563,3,bandstop,4,4
4564,4,allpass,6,6
4565,0,lowpass,8,8
4566,1,highpass,2,2
4567,2,bandpass,2,2
4568,3,bandstop,8,8
4569,4,allpass,4,4
4570,0,lowpass,4,4
4571,1,highpass,6,6
4572,2,bandpass,6,6
4573,3,bandstop,6,6
4574,4,allpass,2,2
4575,0,lowpass,4,4
4576,1,highpass,8,8
4577,2,bandpass,2,2
4578,3,bandstop,8,8
4579,4,allpass,4,4
4580,0,lowpass,4,4
4581,1,highpass,8,8
4582,2,bandpass,6,6
4583,3,bandstop,4,4
4584,4,allpass,8,8
4585,0,lowpass,8,8
4586,1,highpass,2,2
4587,2,bandpass,4,4
4588,3,bandstop,4,4
4589,4,allpass,2,2
4590,0,lowpass,8,8
4591,1,highpass,8,8
4592,2,bandpass,8,8
4593,3,bandstop,2,2
4594,4,allpass,6,6
4595,0,lowpass,4,4
4596,1,highpass,2,2
4597,2,bandpass,2,2
4598,3,bandstop,4,4
4599,4,allpass,6,6
4600,0,lowpass,8,8
4601,1,highpass,2,2
4602,2,bandpass,4,4
4603,3,bandstop,8,8
4604,4,allpass,2,2
4605,0,lowpass,4,4
4606,1,highpass,4,4
4607,2,bandpass,6,6
4608,3,bandstop,2,2
4609,4,allpass,4,4
4610,0,lowpass,4,4
4611,1,highpass,8,8
4612,2,bandpass,6,6
4613,3,bandstop,2,2
4614,4,allpass,2,2
4615,0,lowpass,2,2
4616,1,highpass,2,2
4617,2,bandpass,4,4
4618,3,bandstop,2,2
4619,4,allpass,8,8
4620,0,lowpass,6,6
4621,1,highpass,8,8
4622,2,bandpass,4,4
4623,3,bandstop,6,6
4624,4,allpass,6,6
4625,0,lowpass,6,6
4626,1,highpass,2,2
4627,2,bandpass,6,6
4628,3,bandstop,4,4
4629,4,allpass,8,8
4630,0,lowpass,8,8
4631,1,highpass,6,6
4632,2,bandpass,4,4
4633,3,bandstop,2,2
4634,4,allpass,4,4
4635,0,lowpass,8,8
4636,1,highpass,4,4
4637,2,bandpass,4,4
4638,3,bandstop,8,8
4639,4,allpass,8,8
4640,0,lowpass,6,6
4641,1,highpass,8,8
4642,2,bandpass,2,2
4643,3,bandstop,8,8
4644,4,allpass,2,2
4645,0,lowpass,8,8
4646,1,highpass,6,6
4647,2,bandpass,8,8
4648,3,bandstop,4,4
4649,4,allpass,2,2
4650,0,lowpass,6,6
4651,1,highpass,6,6
4652,2,bandpass,4,4
4653,3,bandstop,4,4
4654,4,allpass,4,4
4655,0,lowpass,4,4
4656,1,highpass,2,2
4657,2,bandpass,2,2
4658,3,bandstop,8,8
4659,4,allpass,4,4
4660,0,lowpass,8,8
4661,1,highpass,8,8
4662,2,bandpass,4,4
4663,3,bandstop,6,6
4664,4,allpass,2,2
4665,0,lowpass,8,8
4666,1,highpass,2,2
4667,2,bandpass,6,6
4668,3,bandstop,2,2
4669,4,allpass,4,4
4670,0,lowpass,6,6
4671,1,highpass,4,4
4672,2,bandpass,2,2
4673,3,bandstop,4,4
4674,4,allpass,2,2
4675,0,lowpass,2,2
4676,1,highpass,2,2
4677,2,bandpass,4,4
4678,3,bandstop,2,2
4679,4,allpass,8,8
4680,0,lowpass,2,2
4681,1,highpass,6,6
4682,2,bandpass,6,6
4683,3,bandstop,2,2
4684,4,allpass,2,2
4685,0,lowpass,8,8
4686,1,highpass,6,6
4687,2,bandpass,2,2
4688,3,bandstop,4,4
4689,4,allpass,2,2
4690,0,lowpass,2,2
4691,1,highpass,4,4
4692,2,bandpass,6,6
4693,3,bandstop,6,6
4694,4,allpass,6,6
4695,0,lowpass,2,2
4696,1,highpass,2,2
4697,2,bandpass,8,8
4698,3,bandstop,8,8
4699,4,allpass,6,6
4700,0,lowpass,6,6
4701,1,highpass,6,6
4702,2,bandpass,8,8
4703,3,bandstop,2,2
4704,4,allpass,4,4
4705,0,lowpass,2,2
4706,1,highpass,8,8
4707,2,bandpass,6,6
4708,3,bandstop,2,2
4709,4,allpass,2,2
4710,0,lowpass,6,6
4711,1,highpass,4,4
4712,2,bandpass,4,4
4713,3,bandstop,6,6
4714,4,allpass,2,2
4715,0,lowpass,8,8
4716,1,highpass,2,2
4717,2,bandpass,4,4
4718,3,bandstop,2,2
4719,4,allpass,8,8
4720,0,lowpass,2,2
4721,1,highpass,2,2
4722,2,bandpass,6,6
4723,3,bandstop,8,8
4724,4,allpass,8,8
4725,0,lowpass,4,4
4726,1,highpass,2,2
4727,2,bandpass,4,4
4728,3,bandstop,6,6
4729,4,allpass,6,6
4730,0,lowpass,4,4
4731,1,highpass,4,4
4732,2,bandpass,8,8
4733,3,bandstop,2,2
4734,4,allpass,4,4
4735,0,lowpass,4,4
4736,1,highpass,2,2
4737,2,bandpass,4,4
4738,3,bandstop,2,2
4739,4,allpass,2,2
4740,0,lowpass,2,2
4741,1,highpass,4,4
4742,2,bandpass,6,6
4743,3,bandstop,6,6
4744,4,allpass,4,4
4745,0,lowpass,4,4
4746,1,highpass,8,8
4747,2,bandpass,8,8
4748,3,bandstop,6,6
4749,4,allpass,4,4
4750,0,lowpass,8,8
4751,1,highpass,6,6
4752,2,bandpass,2,2
4753,3,bandstop,8,8
4754,4,allpass,4,4
4755,0,lowpass,6,6
4756,1,highpass,4,4
4757,2,bandpass,8,8
4758,3,bandstop,6,6
4759,4,allpass,6,6
4760,0,lowpass,4,4
4761,1,highpass,4,4
4762,2,bandpass,6,6
4763,3,bandstop,8,8
4764,4,allpass,8,8
4765,0,lowpass,2,2
4766,1,highpass,2,2
4767,2,bandpass,4,4
4768,3,bandstop,6,6
4769,4,allpass,6,6
4770,0,lowpass,8,8
4771,1,highpass,4,4
4772,2,bandpass,2,2
4773,3,bandstop,2,2
4774,4,allpass,4,4
4775,0,lowpass,6,6
4776,1,highpass,2,2
4777,2,bandpass,8,8
4778,3,bandstop,8,8
4779,4,allpass,6,6
4780,0,lowpass,8,8
4781,1,highpass,4,4
4782,2,bandpass,6,6
4783,3,bandstop,8,8
4784,4,allpass,4,4
4785,0,lowpass,6,6
4786,1,highpass,6,6
4787,2,bandpass,2,2
4788,3,bandstop,6,6
4789,4,allpass,6,6
4790,0,lowpass,8,8
4791,1,highpass,6,6
4792,2,bandpass,8,8
4793,3,bandstop,2,2
4794,4,allpass,4,4
4795,0,lowpass,6,6
4796,1,highpass,4,4
4797,2,bandpass,4,4
4798,3,bandstop,8,8
4799,4,allpass,4,4
4800,0,lowpass,2,2
4801,1,highpass,8,8
4802,2,bandpass,4,4
4803,3,bandstop,8,8
4804,4,allpass,2,2
4805,0,lowpass,8,8
4806,1,highpass,6,6
4807,2,bandpass,6,6
4808,3,bandstop,2,2
4809,4,allpass,8,8
4810,0,lowpass,8,8
4811,1,highpass,8,8
4812,2,bandpass,4,4
4813,3,bandstop,2,2
4814,4,allpass,2,2
4815,0,lowpass,8,8
4816,1,highpass,8,8
4817,2,bandpass,2,2
4818,3,bandstop,8,8
4819,4,allpass,2,2
4820,0,lowpass,2,2
4821,1,highpass,4,4
4822,2,bandpass,2,2
4823,3,bandstop,6,6
4824,4,allpass,2,2
4825,0,lowpass,4,4
4826,1,highpass,8,8
4827,2,bandpass,4,4
4828,3,bandstop,4,4
4829,4,allpass,4,4
4830,0,lowpass,2,2
4831,1,highpass,4,4
4832,2,bandpass,2,2
4833,3,bandstop,6,6
4834,4,allpass,4,4
4835,0,lowpass,2,2
4836,1,highpass,4,4
4837,2,bandpass,6,6
4838,3,bandstop,6,6
4839,4,allpass,4,4
4840,0,lowpass,4,4
4841,1,highpass,2,2
4842,2,bandpass,4,4
4843,3,bandstop,8,8
4844,4,allpass,4,4
4845,0,lowpass,4,4
4846,1,highpass,4,4
4847,2,bandpass,8,8
4848,3,bandstop,4,4
4849,4,allpass,2,2
4850,0,lowpass,8,8
4851,1,highpass,2,2
4852,2,bandpass,8,8
4853,3,bandstop,2,2
4854,4,allpass,8,8
4855,0,lowpass,2,2
4856,1,highpass,8,8
4857,2,bandpass,4,4
4858,3,bandstop,4,4
4859,4,allpass,8,8
4860,0,lowpass,2,2
4861,1,highpass,8,8
4862,2,bandpass,4,4
4863,3,bandstop,6,6
4864,4,allpass,8,8
4865,0,lowpass,8,8
4866,1,highpass,8,8
4867,2,bandpass,4,4
4868,3,bandstop,2,2
4869,4,allpass,2,2
4870,0,lowpass,2,2
4871,1,highpass,4,4
4872,2,bandpass,6,6
4873,3,bandstop,6,6
4874,4,allpass,2,2
4875,0,lowpass,6,6
4876,1,highpass,6,6
4877,2,bandpass,8,8
4878,3,bandstop,6,6
4879,4,allpass,8,8
4880,0,lowpass,8,8
4881,1,highpass,2,2
4882,2,bandpass,6,6
4883,3,bandstop,8,8
4884,4,allpass,2,2
4885,0,lowpass,4,4
4886,1,highpass,2,2
4887,2,bandpass,2,2
4888,3,bandstop,8,8
4889,4,allpass,4,4
4890,0,lowpass,6,6
4891,1,highpass,2,2
4892,2,bandpass,2,2
4893,3,bandstop,6,6
4894,4,allpass,2,2
4895,0,lowpass,4,4
4896,1,highpass,8,8
4897,2,bandpass,2,2
4898,3,bandstop,2,2
4899,4,allpass,6,6
4900,0,lowpass,6,6
4901,1,highpass,4,4
4902,2,bandpass,2,2
4903,3,bandstop,6,6
4904,4,allpass,6,6
4905,0,lowpass,2,2
4906,1,highpass,6,6
4907,2,bandpass,4,4
4908,3,bandstop,8,8
4909,4,allpass,2,2
4910,0,lowpass,2,2
4911,1,highpass,8,8
4912,2,bandpass,4,4
4913,3,bandstop,6,6
4914,4,allpass,6,6
4915,0,lowpass,6,6
4916,1,highpass,2,2
4917,2,bandpass,8,8
4918,3,bandstop,2,2
4919,4,allpass,6,6
4920,0,lowpass,6,6
4921,1,highpass,2,2
4922,2,bandpass,6,6
4923,3,bandstop,8,8
4924,4,allpass,6,6
4925,0,lowpass,4,4
4926,1,highpass,2,2
4927,2,bandpass,8,8
4928,3,bandstop,2,2
4929,4,allpass,8,8
4930,0,lowpass,2,2
4931,1,highpass,6,6
4932,2,bandpass,8,8
4933,3,bandstop,8,8
4934,4,allpass,8,8
4935,0,lowpass,2,2
4936,1,highpass,2,2
4937,2,bandpass,4,4
4938,3,bandstop,2,2
4939,4,allpass,8,8
4940,0,lowpass,2,2
4941,1,highpass,4,4
4942,2,bandpass,6,6
4943,3,bandstop,8,8
4944,4,allpass,4,4
4945,0,lowpass,8,8
4946,1,highpass,4,4
4947,2,bandpass,4,4
4948,3,bandstop,4,4
4949,4,allpass,6,6
4950,0,lowpass,8,8
4951,1,highpass,6,6
4952,2,bandpass,6,6
4953,3,bandstop,8,8
4954,4,allpass,4,4
4955,0,lowpass,8,8
4956,1,highpass,4,4
4957,2,bandpass,8,8
4958,3,bandstop,4,4
4959,4,allpass,4,4
4960,0,lowpass,6,6
4961,1,highpass,4,4
4962,2,bandpass,4,4
4963,3,bandstop,4,4
4964,4,allpass,2,2
4965,0,lowpass,8,8
4966,1,highpass,8,8
4967,2,bandpass,4,4
4968,3,bandstop,6,6
4969,4,allpass,2,2
4970,0,lowpass,2,2
4971,1,highpass,6,6
4972,2,bandpass,8,8
4973,3,bandstop,8,8
4974,4,allpass,8,8
4975,0,lowpass,8,8
4976,1,highpass,8,8
4977,2,bandpass,4,4
4978,3,bandstop,6,6
4979,4,allpass,6,6
4980,0,lowpass,2,2
4981,1,highpass,6,6
4982,2,bandpass,2,2
4983,3,bandstop,4,4
4984,4,allpass,6,6
4985,0,lowpass,6,6
4986,1,highpass,8,8
4987,2,bandpass,8,8
4988,3,bandstop,8,8
4989,4,allpass,6,6
4990,0,lowpass,8,8
4991,1,highpass,4,4
4992,2,bandpass,4,4
4993,3,bandstop,8,8
4994,4,allpass,2,2
4995,0,lowpass,8,8
4996,1,highpass,6,6
4997,2,bandpass,8,8
4998,3,bandstop,2,2
4999,4,allpass,2,2
